1665531756.1292,0,305,325
1665531756.16269,0,,
1665531756.19594,0,,
1665531756.22938,9.03086E-10,,
1665531756.26272,9.21197E-10,,
1665531756.29606,9.21197E-10,,
1665531756.32938,-0.0393424,,
1665531756.36269,-0.0170546,,
1665531756.39606,-0.0170546,,
1665531756.42937,-0.0786056,,
1665531756.46272,-0.092514,,
1665531756.49607,-0.092514,,
1665531756.52927,-0.0420807,,
1665531756.5627,0.0887232,,
1665531756.59606,0.0887232,,
1665531756.62927,0.453266,,
1665531756.66272,0.631197,,
1665531756.69606,0.631197,,
1665531756.72938,0.620276,,
1665531756.76268,0.41798,,
1665531756.79592,0.41798,,
1665531756.82922,0.139954,,
1665531756.86272,-0.13741,,
1665531756.89606,-0.13741,,
1665531756.92927,-0.47896,,
1665531756.96273,-0.587131,,
1665531756.99605,-0.587131,,
1665531757.02938,-0.222461,,
1665531757.06269,0.292723,,
1665531757.09607,0.292723,,
1665531757.12928,0.612589,,
1665531757.16257,0.577237,,
1665531757.1959,0.577237,,
1665531757.22927,0.49236,,
1665531757.26271,0.315743,,
1665531757.29606,0.315743,,
1665531757.32928,0.0848429,,
1665531757.36271,-0.0213646,,
1665531757.39606,-0.0213646,,
1665531757.42939,0.102654,,
1665531757.46272,0.38127,,
1665531757.49607,0.38127,,
1665531757.52936,0.460798,,
1665531757.56272,0.291624,,
1665531757.59605,0.291624,,
1665531757.62927,0.137468,,
1665531757.6627,-0.0161841,,
1665531757.69606,-0.0161841,,
1665531757.72928,0.00948845,,
1665531757.76271,0.223326,,
1665531757.79606,0.223326,,
1665531757.82936,0.415592,,
1665531757.8627,0.596271,,
1665531757.89604,0.596271,,
1665531757.92942,0.75285,,
1665531757.96273,0.887694,,
1665531757.99606,0.887694,,
1665531758.02921,1.02419,,
1665531758.06271,1.18146,,
1665531758.09605,1.18146,,
1665531758.12923,1.31219,,
1665531758.16269,1.24277,,
1665531758.19607,1.24277,,
1665531758.22939,1.22959,,
1665531758.26269,1.23384,,
1665531758.29607,1.23384,,
1665531758.32941,1.26124,,
1665531758.36267,1.22451,,
1665531758.39597,1.22451,,
1665531758.4293,1.21514,,
1665531758.46272,1.13904,,
1665531758.49606,1.13904,,
1665531758.52936,0.951915,,
1665531758.56271,0.80565,,
1665531758.59605,0.80565,,
1665531758.62938,0.795274,,
1665531758.66271,0.837364,,
1665531758.69603,0.837364,,
1665531758.72933,0.863391,,
1665531758.76262,0.86707,,
1665531758.79598,0.86707,,
1665531758.82935,0.841843,,
1665531758.86271,0.827619,,
1665531758.89604,0.827619,,
1665531758.92938,0.720629,,
1665531758.96272,0.437033,,
1665531758.99605,0.437033,,
1665531759.02936,0.00422574,,
1665531759.06275,0,,
1665531759.09605,0,,
1665531759.12938,0.0183918,,
1665531759.16273,0.00599511,,
1665531759.19598,0.00599511,,
1665531759.22937,-0.13854,,
1665531759.2627,-0.886926,,
1665531759.29604,-0.886926,,
1665531759.32938,-1.31902,,
1665531759.36273,-1.69341,,
1665531759.39605,-1.69341,,
1665531759.42939,-1.99131,,
1665531759.46269,-1.99235,,
1665531759.49606,-1.99235,,
1665531759.52939,-1.88935,,
1665531759.56263,-1.81468,,
1665531759.59604,-1.81468,,
1665531759.62938,-1.86794,,
1665531759.66272,-1.9332,,
1665531759.69605,-1.9332,,
1665531759.72936,-1.90724,,
1665531759.7627,-1.87619,,
1665531759.79605,-1.87619,,
1665531759.82938,-1.40621,,
1665531759.86273,-0.843705,,
1665531759.89604,-0.843705,,
1665531759.92936,-0.159459,,
1665531759.96271,0.0718134,,
1665531759.99605,0.0718134,,
1665531760.02931,0.0165443,,
1665531760.06269,0.0159255,,
1665531760.09606,0.0159255,,
1665531760.12938,0.0706124,,
1665531760.16271,0.174198,,
1665531760.196,0.174198,,
1665531760.22939,0.103508,,
1665531760.26271,-0.282771,,
1665531760.29604,-0.282771,,
1665531760.32925,-1.03267,,
1665531760.36271,-1.48573,,
1665531760.39597,-1.48573,,
1665531760.42934,-1.7942,,
1665531760.46269,-1.91876,,
1665531760.49602,-1.91876,,
1665531760.52938,-0.71295,,
1665531760.56272,-0.012121,,
1665531760.59606,-0.012121,,
1665531760.62936,0.116608,,
1665531760.66271,0.0387704,,
1665531760.69606,0.0387704,,
1665531760.72925,-0.153071,,
1665531760.76271,-0.383026,,
1665531760.79603,-0.383026,,
1665531760.82937,-0.526249,,
1665531760.86272,-0.452054,,
1665531760.89605,-0.452054,,
1665531760.92938,-0.203239,,
1665531760.96271,0.0345484,,
1665531760.99604,0.0345484,,
1665531761.02937,0.182002,,
1665531761.06271,0.33089,,
1665531761.09605,0.33089,,
1665531761.12938,0.516511,,
1665531761.16269,0.522028,,
1665531761.19588,0.522028,,
1665531761.22927,0.293318,,
1665531761.26271,0.0433106,,
1665531761.29603,0.0433106,,
1665531761.32927,-0.000000118594,,
1665531761.36272,0.0414997,,
1665531761.39605,0.0414997,,
1665531761.4294,0.0384043,,
1665531761.46272,0.0573949,,
1665531761.49605,0.0573949,,
1665531761.52935,0.0777918,,
1665531761.56269,0.0952667,,
1665531761.59605,0.0952667,,
1665531761.6292,0.264686,,
1665531761.66271,0.532603,,
1665531761.69606,0.532603,,
1665531761.72928,0.696915,,
1665531761.76271,0.712078,,
1665531761.79604,0.712078,,
1665531761.82935,0.669389,,
1665531761.86272,0.62771,,
1665531761.89605,0.62771,,
1665531761.9294,0.571075,,
1665531761.96267,0.506991,,
1665531761.99602,0.506991,,
1665531762.02921,0.372242,,
1665531762.06269,0.318443,,
1665531762.09606,0.318443,,
1665531762.12921,0.328383,,
1665531762.16272,0.388988,,
1665531762.19589,0.388988,,
1665531762.22923,0.461047,,
1665531762.26266,0.379864,,
1665531762.29595,0.379864,,
1665531762.32927,-0.11871,,
1665531762.36272,-0.764852,,
1665531762.39588,-0.764852,,
1665531762.4292,-1.29681,,
1665531762.46272,-1.745,,
1665531762.49606,-1.745,,
1665531762.52928,-1.84747,,
1665531762.56272,-0.831675,,
1665531762.59606,-0.831675,,
1665531762.62937,0.101426,,
1665531762.66272,0.177968,,
1665531762.69607,0.177968,,
1665531762.72924,-0.0578681,,
1665531762.76273,-0.27688,,
1665531762.79588,-0.27688,,
1665531762.8292,-0.409004,,
1665531762.86272,-0.524903,,
1665531762.89605,-0.524903,,
1665531762.92927,-0.474325,,
1665531762.96273,-0.238834,,
1665531762.99604,-0.238834,,
1665531763.02939,0.00681617,,
1665531763.06271,0.116041,,
1665531763.09605,0.116041,,
1665531763.12927,0.0000004669,,
1665531763.16256,-0.0722961,,
1665531763.19605,-0.0722961,,
1665531763.2292,-0.0366747,,
1665531763.26271,0.100438,,
1665531763.29605,0.100438,,
1665531763.32927,0.0181227,,
1665531763.36272,0.00892299,,
1665531763.39606,0.00892299,,
1665531763.4294,-0.0609188,,
1665531763.46271,-0.0410579,,
1665531763.49608,-0.0410579,,
1665531763.52944,-0.114451,,
1665531763.56255,-0.710515,,
1665531763.5959,-0.710515,,
1665531763.62922,-1.22295,,
1665531763.66272,-1.62286,,
1665531763.69606,-1.62286,,
1665531763.72927,-1.92577,,
1665531763.76273,-2.03751,,
1665531763.79603,-2.03751,,
1665531763.82928,-1.75206,,
1665531763.86273,-1.25358,,
1665531763.89605,-1.25358,,
1665531763.92938,-0.671238,,
1665531763.96271,0.0591231,,
1665531763.99587,0.0591231,,
1665531764.0292,0.144858,,
1665531764.06271,-0.00781736,,
1665531764.09603,-0.00781736,,
1665531764.12925,0.00000615265,,
1665531764.16271,0.0679477,,
1665531764.19606,0.0679477,,
1665531764.22938,-0.255234,,
1665531764.26273,-0.982409,,
1665531764.29606,-0.982409,,
1665531764.32934,-1.46857,,
1665531764.36268,-1.83914,,
1665531764.39604,-1.83914,,
1665531764.42934,-1.85284,,
1665531764.46271,-0.811623,,
1665531764.49602,-0.811623,,
1665531764.52938,0.0491722,,
1665531764.56272,0.168676,,
1665531764.59606,0.168676,,
1665531764.62938,0.0427126,,
1665531764.66271,0.331143,,
1665531764.69607,0.331143,,
1665531764.7294,0.492112,,
1665531764.76267,0.44729,,
1665531764.79604,0.44729,,
1665531764.82937,0.459521,,
1665531764.86267,0.663623,,
1665531764.89605,0.663623,,
1665531764.92937,0.82645,,
1665531764.96271,0.916889,,
1665531764.99593,0.916889,,
1665531765.02938,1.15612,,
1665531765.06271,1.4104,,
1665531765.09605,1.4104,,
1665531765.12938,1.57972,,
1665531765.16271,1.75534,,
1665531765.19602,1.75534,,
1665531765.22928,1.91241,,
1665531765.26272,1.93163,,
1665531765.29605,1.93163,,
1665531765.32938,1.88931,,
1665531765.3628,1.82554,,
1665531765.39606,1.82554,,
1665531765.42939,1.88821,,
1665531765.4627,1.86721,,
1665531765.49605,1.86721,,
1665531765.52928,1.8993,,
1665531765.56273,1.86151,,
1665531765.59589,1.86151,,
1665531765.62937,1.84562,,
1665531765.66271,1.76728,,
1665531765.69606,1.76728,,
1665531765.72926,1.42343,,
1665531765.76273,0.428053,,
1665531765.79605,0.428053,,
1665531765.82938,-0.299935,,
1665531765.86273,-0.911147,,
1665531765.89603,-0.911147,,
1665531765.9294,-1.34488,,
1665531765.96272,-1.78664,,
1665531765.99602,-1.78664,,
1665531766.02922,-2.07814,,
1665531766.06271,-2.02621,,
1665531766.09602,-2.02621,,
1665531766.12929,-1.49584,,
1665531766.16273,-0.308369,,
1665531766.19608,-0.308369,,
1665531766.22939,0.191921,,
1665531766.2627,0.0351302,,
1665531766.29605,0.0351302,,
1665531766.32949,0.0331269,,
1665531766.36257,0.149599,,
1665531766.3959,0.149599,,
1665531766.42937,0.210139,,
1665531766.4627,0.0173075,,
1665531766.49592,0.0173075,,
1665531766.52928,-0.364892,,
1665531766.56272,-1.06204,,
1665531766.59606,-1.06204,,
1665531766.62938,-1.56336,,
1665531766.6627,-1.62657,,
1665531766.69605,-1.62657,,
1665531766.72925,-0.435972,,
1665531766.76273,0.118788,,
1665531766.79589,0.118788,,
1665531766.82927,0.124791,,
1665531766.86268,0.0894195,,
1665531766.89606,0.0894195,,
1665531766.92938,0.361275,,
1665531766.96269,0.507805,,
1665531766.99603,0.507805,,
1665531767.02939,0.535177,,
1665531767.06271,0.430663,,
1665531767.09605,0.430663,,
1665531767.1294,0.594019,,
1665531767.16271,0.826496,,
1665531767.19599,0.826496,,
1665531767.22934,0.95839,,
1665531767.26271,1.10452,,
1665531767.29605,1.10452,,
1665531767.32939,1.28597,,
1665531767.36272,1.48534,,
1665531767.39606,1.48534,,
1665531767.42936,1.69211,,
1665531767.46271,1.78113,,
1665531767.49607,1.78113,,
1665531767.52938,1.51021,,
1665531767.56271,1.02084,,
1665531767.59601,1.02084,,
1665531767.62926,0.187505,,
1665531767.66272,-0.724694,,
1665531767.69606,-0.724694,,
1665531767.72938,-1.13898,,
1665531767.76269,-1.48481,,
1665531767.79605,-1.48481,,
1665531767.82938,-1.93831,,
1665531767.86272,-2.07283,,
1665531767.89605,-2.07283,,
1665531767.92936,-1.86941,,
1665531767.96271,-0.711626,,
1665531767.99597,-0.711626,,
1665531768.02937,0.00880922,,
1665531768.06272,0.183163,,
1665531768.09605,0.183163,,
1665531768.12938,0.033045,,
1665531768.16273,-0.207362,,
1665531768.19604,-0.207362,,
1665531768.22937,-0.376607,,
1665531768.26272,-0.514767,,
1665531768.29606,-0.514767,,
1665531768.32934,-0.536795,,
1665531768.3627,-0.393992,,
1665531768.39604,-0.393992,,
1665531768.42928,-0.105746,,
1665531768.46271,0.0225916,,
1665531768.49603,0.0225916,,
1665531768.52939,0.0934165,,
 ,,,
